AE_Gujarat_2012
Assembly_No,Year,month,DelimID,Poll_No,District_Name,Sub_Region,Constituency_Name,Constituency_No,Constituency_Type,Candidate,Sex,Age,Party,Position,Candidate_Type,Votes,Electors,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,Turnout_Percentage,N_Cand,ENOP,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Deposit_Lost,pid,Party_Type_TCPD,Party_ID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
12,2012,12,4,0,Banaskantha,North Gujarat,DHANERA,9,GEN,KUCHAVADIYA ZAVERJI CHAMANJI,M,56,IND,4,GEN,4094,206586,158664,2.58,1399,0.88,76.8,6,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12812,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DHANERA,9,GEN,THAKOR AJITJI SANTIJI,M,32,SP,5,GEN,2695,206586,158664,1.7,350,0.22,76.8,6,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12815,State-based Party (Other State),7425,Others,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DHANERA,9,GEN,DEVDA DUNGARSINH BHARATSINH,M,39,LJP,6,GEN,2345,206586,158664,1.48,0,0,76.8,6,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12811,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DANTA,10,ST,KHARADI KANTIBHAI KALABHAI,M,43,INC,1,ST,73751,194468,145647,50.64,26990,18.53,74.9,7,2.7,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ12819,National Party,3482,8th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DANTA,10,ST,GAMABHAI BHIKHABHAI KHARADI,M,51,BJP,2,ST,46761,194468,145647,32.11,34329,23.57,74.9,7,2.7,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ12818,National Party,1605,Literate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DANTA,10,ST,BUMBADIYA MAHENDRABHAI KESHRABHAI,M,61,IND,3,ST,12432,194468,145647,8.54,4013,2.76,74.9,7,2.7,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ101314,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DANTA,10,ST,SOLANKI SOMABHAI BHARMABHAI,M,42,IND,4,ST,8419,194468,145647,5.78,6567,4.51,74.9,7,2.7,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12822,Independents,10809,8th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DANTA,10,ST,PARMAR GAURANGKUMAR MANILAL,M,37,BSP,5,ST,1852,194468,145647,1.27,533,0.37,74.9,7,2.7,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12820,State-based Party (Other State),16651,12th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DANTA,10,ST,MULI ASHVINNBHAI SAJABHAI,M,48,GPP,6,ST,1319,194468,145647,0.91,206,0.14,74.9,7,2.7,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12817,Local Party,3167,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DANTA,10,ST,SOLANKI BIPINKUMAR RAJUBHAI,M,31,JD(U),7,ST,1113,194468,145647,0.76,0,0,74.9,7,2.7,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12821,State-based Party (Other State),11002,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,VADGAM,11,SC,MANILAL JETHABHAI VAGHELA,M,58,INC,1,SC,90375,233827,168988,53.48,21839,12.92,72.27,8,2.22,TRUE,2,INC,3482,IDAR,FALSE,TRUE,1,FALSE,FALSE,TRUE,no,AEGJ12267,National Party,3482,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,VADGAM,11,SC,VAGHELA FAKIRBHAI RAGHABHAI,M,62,BJP,2,SC,68536,233827,168988,40.56,63346,37.49,72.27,8,2.22,TRUE,6,BJP,1605,VADGAM,TRUE,TRUE,4,FALSE,TRUE,TRUE,no,AEGJ4964,National Party,1605,Graduate Professional,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,VADGAM,11,SC,PARMAR JAYESHKUMAR KHEMCHANDBHAI,M,39,IND,3,SC,5190,233827,168988,3.07,3518,2.08,72.27,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12826,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,VADGAM,11,SC,VANSOLA GAUTAMBHAI KANJIBHAI,M,36,JD(U),4,SC,1672,233827,168988,0.99,516,0.31,72.27,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12827,State-based Party (Other State),11002,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,VADGAM,11,SC,SENDHAMA BHIKHABHAI BABUBHAI,M,30,BSP,5,SC,1156,233827,168988,0.68,469,0.28,72.27,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12828,State-based Party (Other State),16651,8th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,VADGAM,11,SC,PARMAR GAMANBHAI METHABHAI,M,63,SP,6,SC,687,233827,168988,0.41,1,0,72.27,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12824,State-based Party (Other State),7425,10th Pass,Politics,Party Worker,Social Work,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,VADGAM,11,SC,CHAUHAN NARENDRAKUMAR MOHANLAL,M,44,LJP,7,SC,686,233827,168988,0.41,0,0,72.27,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12825,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,VADGAM,11,SC,GORAIYA NAVINBHAI POPATBHAI,M,41,GPP,8,SC,686,233827,168988,0.41,0,0,72.27,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12829,Local Party,3167,10th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,MAHESHKUMAR AMRUTLAL PATEL,M,46,INC,1,GEN,75097,221291,157457,47.69,5284,3.36,71.15,14,2.33,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ12838,National Party,3482,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,PRAJAPATI GOVINDBHAI MADHAVLAL,M,60,BJP,2,GEN,69813,221291,157457,44.34,64544,40.99,71.15,14,2.33,TRUE,2,BJP,1605,PALANPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,no,AEGJ12241,National Party,1605,Graduate Professional,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,SHRIMALI ASHOKBHAI BALCHANDBHAI,M,42,IND,3,GEN,5269,221291,157457,3.35,2177,1.38,71.15,14,2.33,TRUE,2,IND,10809,PALANPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,yes,GEGJ75691,Independents,10809,10th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,BHUTADIYA VIRSANGBHAI PARATHIBHAI,M,26,IND,4,GEN,3092,221291,157457,1.96,2328,1.48,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12832,Independents,10809,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,VYAS MANUBHAI JAYSHANKAR,M,60,GPP,5,GEN,764,221291,157457,0.49,27,0.02,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12840,Local Party,3167,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,BIHARI NASARULLAKHAN ASADULLAKHAN,M,37,BSP,6,GEN,737,221291,157457,0.47,107,0.07,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12844,State-based Party (Other State),16651,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,PARMAR CHHAGANCHANDRARAJ DHANABHAI,M,46,IND,7,GEN,630,221291,157457,0.4,123,0.08,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12841,Independents,10809,,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,LOH BHIKHABHAI JEETABHAI,M,26,SP,8,GEN,507,221291,157457,0.32,206,0.13,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12836,State-based Party (Other State),7425,8th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,DHUNKH AJMALJI BHATHIJI,M,29,IND,9,GEN,301,221291,157457,0.19,11,0.01,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12837,Independents,10809,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,GAYAKWAD KHALIDBHAI IBRAHIMBHAI,M,63,IND,10,GEN,290,221291,157457,0.18,20,0.01,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12834,Independents,10809,5th Pass,Business,Trader,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,SHRIMALI PARSOTTAMBHAI RAMJIBHAI,M,45,RPI(A),11,GEN,270,221291,157457,0.17,5,0,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12831,Local Party,12285,5th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,JUDAL DANSUNGBHAI HEMRAJBHAI,M,65,IND,12,GEN,265,221291,157457,0.17,42,0.03,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12842,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,MEVADA CHAMANLAL KHEMCHAND,M,64,LJP,13,GEN,223,221291,157457,0.14,24,0.02,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12835,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,PALANPUR,12,GEN,CHAUDHARY RAJESHKUMAR VIRSANGBHAI,M,31,IND,14,GEN,199,221291,157457,0.13,0,0,71.15,14,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12833,Independents,10809,12th Pass,Business,Trader,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,VAGHELA LILADHARBHAI KHODAJI,M,78,BJP,1,GEN,66294,221756,155782,42.56,17706,11.37,70.25,13,3.33,FALSE,9,BJP,1605,DEESA,TRUE,TRUE,6,FALSE,TRUE,TRUE,no,AEGJ3348,National Party,1605,Graduate Professional,Politics,Party Worker,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,JOSHI RAJENDRAKUMAR DHUDALAL (RAJUBHAI JOSHI),M,46,INC,2,GEN,48588,221756,155782,31.19,27440,17.61,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ12853,National Party,3482,12th Pass,Business,Real Estate or Builder or Developer or Construction,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,MALI MANGALJI MADROOPJI,M,58,IND,3,GEN,21148,221756,155782,13.58,12124,7.78,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12857,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,HADIYA BHURABHAI VIHABHAI,M,40,IND,4,GEN,9024,221756,155782,5.79,6570,4.22,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12851,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,RANERA AJMALJI NATHUJI (THAKOR),M,42,GPP,5,GEN,2454,221756,155782,1.58,643,0.41,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12849,Local Party,3167,10th Pass,Politics,Party Worker,Social Work,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,PARMAR ISHWARBHAI RAVJIBHAI,M,32,BSP,6,GEN,1811,221756,155782,1.16,20,0.01,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12854,State-based Party (Other State),16651,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,DABHI SHARMISTABEN LALJIBHAI,F,34,LJP,7,GEN,1791,221756,155782,1.15,186,0.12,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12847,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,BHARATIYA GIRISHCHANDRA LAXMICHAN (MODI STATIONARY),M,38,IND,8,GEN,1605,221756,155782,1.03,666,0.43,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12852,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,BHARATJI DHANAJI SOLANKI,M,36,IND,9,GEN,939,221756,155782,0.6,83,0.05,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12856,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,THAKOR RAMANBHAI SARDARJI,M,57,IND,10,GEN,856,221756,155782,0.55,319,0.2,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12850,Independents,10809,5th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,CHHATRALIYA SHANTIBHAI ISHWARBHAI,M,42,IND,11,GEN,537,221756,155782,0.34,122,0.08,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12848,Independents,10809,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,SHAH MEENABEN SUBODHBHAI,F,41,RPI(A),12,GEN,415,221756,155782,0.27,95,0.06,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12855,Local Party,12285,8th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEESA,13,GEN,ODA DHANRAJBHAI KARSANBHAI,M,35,IND,13,GEN,320,221756,155782,0.21,0,0,70.25,13,3.33,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12845,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEODAR,14,GEN,CHAUHAN KESHAJI SHIVAJI,M,50,BJP,1,GEN,76265,189642,155786,48.95,20809,13.36,82.15,8,2.63,TRUE,4,IND,10809,DEODAR,TRUE,FALSE,1,FALSE,FALSE,TRUE,no,AEGJ8315,National Party,1605,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEODAR,14,GEN,RABARI GOVABHAI HAMIRABHAI,M,58,INC,2,GEN,55456,189642,155786,35.6,42574,27.33,82.15,8,2.63,TRUE,5,INC,3482,DEESA,FALSE,TRUE,2,FALSE,FALSE,TRUE,no,AEGJ10007,National Party,3482,5th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEODAR,14,GEN,VAGHELA HIRABHAI PREMABHAI,M,55,IND,3,GEN,12882,189642,155786,8.27,8307,5.33,82.15,8,2.63,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12862,Independents,10809,5th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEODAR,14,GEN,SOLANKI KESHAJI SVARUPJI,M,58,IND,4,GEN,4575,189642,155786,2.94,379,0.24,82.15,8,2.63,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12863,Independents,10809,Illiterate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEODAR,14,GEN,BHURIYA VELAJI PATAJI,M,37,GPP,5,GEN,4196,189642,155786,2.69,3094,1.99,82.15,8,2.63,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12865,Local Party,3167,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEODAR,14,GEN,DAVE MAHENDRAKUMAR PARESHVARJI,M,45,IND,6,GEN,1102,189642,155786,0.71,419,0.27,82.15,8,2.63,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12861,Independents,10809,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEODAR,14,GEN,SONECHA ISHVARBHAI VAGHABHAI,M,41,LJP,7,GEN,683,189642,155786,0.44,56,0.04,82.15,8,2.63,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12858,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,DEODAR,14,GEN,RAJAGOR BHARATBHAI KALUBHAI,M,31,SP,8,GEN,627,189642,155786,0.4,0,0,82.15,8,2.63,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12860,State-based Party (Other State),7425,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,KANKREJ,15,GEN,KHANPURA DHARSHIBHAI LAKHABHAI,M,71,INC,1,GEN,73900,228272,163569,45.18,600,0.37,71.66,6,2.5,TRUE,6,INC,3482,KANKREJ,TRUE,TRUE,4,FALSE,FALSE,TRUE,no,AEGJ6026,National Party,3482,Literate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,KANKREJ,15,GEN,VAGHELA KIRTISINH PRABHATSINH,M,43,BJP,2,GEN,73300,228272,163569,44.81,65929,40.31,71.66,6,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ12868,National Party,1605,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,KANKREJ,15,GEN,DESAI ISHVARBHAI MAHADEVBHAI,M,52,GPP,3,GEN,7371,228272,163569,4.51,3546,2.17,71.66,6,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12867,Local Party,3167,Literate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,KANKREJ,15,GEN,KOTARVADIYA MERUJI AMTHAJI,M,36,LJP,4,GEN,3825,228272,163569,2.34,647,0.4,71.66,6,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12870,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,KANKREJ,15,GEN,MAKWANA VAGHAJIBHAI BECHARBHAI,M,40,BSP,5,GEN,3178,228272,163569,1.94,1183,0.72,71.66,6,2.5,TRUE,3,JNP,4406,KESHOD,FALSE,FALSE,0,TRUE,FALSE,FALSE,yes,AEGJ12869,State-based Party (Other State),16651,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Banaskantha,North Gujarat,KANKREJ,15,GEN,THAKOR KIRATISINH MANSUNGJI,M,31,SP,6,GEN,1995,228272,163569,1.22,0,0,71.66,6,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12871,State-based Party (Other State),7425,8th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,THAKOR NAGARJI HARCHANDJI,M,56,BJP,1,GEN,69493,220253,151374,45.91,3834,2.53,68.73,10,2.5,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ12878,National Party,1605,Literate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,BHAVSINHJI DAYAJI RATHOD,M,72,INC,2,GEN,65659,220253,151374,43.38,60434,39.92,68.73,10,2.5,TRUE,4,INC,3482,SAMI,FALSE,TRUE,2,FALSE,FALSE,FALSE,no,AEGJ12873,National Party,3482,5th Pass,Business,Real Estate or Builder or Developer or Construction,Social Work,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,BHARVAD MERABHAI RAJABHAI,M,36,IND,3,GEN,5225,220253,151374,3.45,2948,1.95,68.73,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12881,Independents,10809,Literate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,AYAR RAJESHBHAI LAKHMANBHAI,M,25,SP,4,GEN,2277,220253,151374,1.5,21,0.01,68.73,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12879,State-based Party (Other State),7425,12th Pass,Agricultural Labour,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,CHAUDHARY MEMABHAI DOSABHAI,M,62,GPP,5,GEN,2256,220253,151374,1.49,97,0.06,68.73,10,2.5,TRUE,3,INC,3482,RADHANPUR,TRUE,FALSE,0,TRUE,FALSE,TRUE,yes,AEGJ8298,Local Party,3167,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,PARMAR SURESHBHAI GOVINDBHAI,M,36,BSP,6,GEN,2159,220253,151374,1.43,617,0.41,68.73,10,2.5,TRUE,2,BSP,16651,VAGDOD,FALSE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ12880,State-based Party (Other State),16651,10th Pass,Business,Contractor,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,THAKOR PRADHANJI BABUJI,M,39,IND,7,GEN,1542,220253,151374,1.02,80,0.05,68.73,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12872,Independents,10809,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,PUJARA JASVANTLAL MUMJIBHAI(JASUBHAI EX.WRITER RADHANPUR),M,51,IND,8,GEN,1462,220253,151374,0.97,746,0.49,68.73,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12874,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,GOVINDJI OKHAJI THAKOR,M,62,IND,9,GEN,716,220253,151374,0.47,131,0.09,68.73,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12877,Independents,10809,5th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,RADHANPUR,16,GEN,PARMAR ISHVARBHAI NANJIBHAI,M,37,LJP,10,GEN,585,220253,151374,0.39,0,0,68.73,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12875,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,CHANASMA,17,GEN,DILIPKUMAR VIRAJIBHAI THAKOR,M,53,BJP,1,GEN,83462,229411,160849,51.89,16824,10.46,70.11,9,2.27,TRUE,6,BJP,1605,SAMI,FALSE,TRUE,4,FALSE,FALSE,FALSE,no,AEGJ291,National Party,1605,10th Pass,Business,Agricultural Business,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,CHANASMA,17,GEN,THAKOR DINESHBHAI AATAJI,M,42,INC,2,GEN,66638,229411,160849,41.43,63844,39.69,70.11,9,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ12886,National Party,3482,12th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,CHANASMA,17,GEN,CHAUDHARI RAMESHBHAI NATHABHAI,M,40,BSP,3,GEN,2794,229411,160849,1.74,355,0.22,70.11,9,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12890,State-based Party (Other State),16651,8th Pass,Agricultural Labour,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,CHANASMA,17,GEN,PRAJAPATI JITENDRAKUMAR JAYANTIBHAI,M,30,IND,4,GEN,2439,229411,160849,1.52,904,0.56,70.11,9,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12888,Independents,10809,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,CHANASMA,17,GEN,RAMESHBHAI GOVINDBHAI PATEL,M,49,IND,5,GEN,1535,229411,160849,0.95,125,0.08,70.11,9,2.27,TRUE,2,IND,10809,CHANASMA,TRUE,TRUE,0,FALSE,FALSE,FALSE,yes,AEGJ8273,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,CHANASMA,17,GEN,VYAS MARKANDRAY ISHWARLAL,M,61,SP,6,GEN,1410,229411,160849,0.88,260,0.16,70.11,9,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12883,State-based Party (Other State),7425,10th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Patan,North Gujarat,CHANASMA,17,GEN,POPATBHAI MANILAL PATEL,M,46,IND,7,GEN,1150,229411,160849,0.71,216,0.13,70.11,9,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ12885,Independents,10809,,,,,,State Assembly Election (AE)
